link,name,adr,price,price_for_m2,total_area
https://www.nehnutelnosti.sk/5290736/reb-sk-predaj-4-izbovy-byt-106-m2-devinska-nova-ves/,"REB.sk, Predaj 4 izbový byt, 106 m2, Devínska Nová Ves","Primoravská, Bratislava IV - Devínska Nová Ves, okres Bratislava",492 772 €,"5 279,89 €/m²","93,33 m²"
https://www.nehnutelnosti.sk/5299525/predaj-2-izbovy-byt-62-m2-13-m2-balkon-pristavna-ulica-ruzinov/,"Predaj 2 izbový byt, 62 m2 + 13 m2 balkón, Prístavná ulica, Ružinov","Prístavná, Bratislava II - Ružinov, okres Bratislava",299 000 €,"4 877,65 €/m²","61,3 m²"
https://www.nehnutelnosti.sk/5290738/reb-sk-predaj-3-izbovy-byt-122-m2-devinska-nova-ves/,"REB.sk, Predaj 3 izbový byt, 122 m2, Devínska Nová Ves","Neuvedená, Bratislava IV - Devínska Nová Ves, okres Bratislava",529 887 €,"4 953,60 €/m²","106,97 m²"
https://www.nehnutelnosti.sk/5290732/reb-sk-predaj-3-izbovy-byt-96-m2-devinska-nova-ves/,"REB.sk, Predaj 3 izbový byt, 96 m2, Devínska Nová Ves","Neuvedená, Bratislava IV - Devínska Nová Ves, okres Bratislava",379 005 €,"4 182,82 €/m²","90,61 m²"
https://www.nehnutelnosti.sk/5120256/pripravujeme-na-predaj-1i-novostavba-ba-petrzalka-skybox/,"PRIPRAVUJEME NA PREDAJ 1I NOVOSTAVBA, BA--PETRŽALKA SKYBOX","Pajštúnska, Bratislava V - Petržalka, okres Bratislava",193 950 €,"5 541,43 €/m²",35 m²
https://www.nehnutelnosti.sk/4884112/topolcianska-byvajte-pri-drazdiaku/,Topoľčianska - bývajte pri Draždiaku,"Topoľčianska, Bratislava V - Petržalka, okres Bratislava",217 224 €,"4 343,61 €/m²","50,01 m²"
https://www.nehnutelnosti.sk/4731747/verdena-uzivajte-si-aktivny-oddych-na-skok-od-vasho-domova/,Verdena - užívajte si aktívny oddych na skok od vášho domova!,"Bratislava III - Rača, okres Bratislava",328 080 €,"4 075,02 €/m²","80,51 m²"
https://www.nehnutelnosti.sk/4338221/ziskajte-posledne-byty-v-projekte-moruse-kde-je-miesto-prave-pre-vas/,"Získajte posledné byty v projekte MORUŠE, kde je miesto práve pre Vás.","Ivanská cesta, Bratislava II - Ružinov, okres Bratislava",198 240 €,"4 208,92 €/m²","47,1 m²"
https://www.nehnutelnosti.sk/5349357/3-izb-byt-s-krasnym-vyhladom/,3 IZB. BYT S KRÁSNYM VÝHĽADOM,"Bagarova, Bratislava IV - Dúbravka, okres Bratislava",160 000 €,"2 424,24 €/m²",66 m²
https://www.nehnutelnosti.sk/5349359/3-izb-byt-v-top-lokalite/,3 IZB BYT V TOP LOKALITE,"Košická, Bratislava II - Ružinov, okres Bratislava",239 990 €,"3 199,87 €/m²",75 m²
https://www.nehnutelnosti.sk/5349372/krasny-byt-v-top-lokalite/,KRÁSNY BYT V TOP LOKALITE,"Rumančeková, Bratislava II - Ružinov, okres Bratislava",225 000 €,"3 214,29 €/m²",70 m²
https://www.nehnutelnosti.sk/5271416/na-predaj-velkometrazny-3-izbovy-byt-s-lodziou-v-srdci-stareho-mesta-na-sasinkovej-ulici-pri-medicke/,Na predaj veľkometrážny 3-izbový byt s lodžiou v srdci starého mesta na Sasinkovej ulici pri Medicke,"Sasinkova, Bratislava I - Staré Mesto, okres Bratislava",385 000 €,"3 978,09 €/m²","96,78 m²"
https://www.nehnutelnosti.sk/4991196/predaj-utulneho-3-izb-bytu-s-velkou-loggiou-na-racianskej-ulici/,Predaj útulného 3-izb. bytu s veľkou loggiou na Račianskej ulici,"Račianska, Bratislava III - Nové Mesto, okres Bratislava",195 000 €,"2 867,65 €/m²",68 m²
https://www.nehnutelnosti.sk/5349813/3-izbovy-byt-na-tomanovej-ulici/,3- izbový byt na  Tomanovej ulici,"Tomanova, Bratislava III - Vajnory, okres Bratislava",205 000 €,"2 993,57 €/m²","68,48 m²"
https://www.nehnutelnosti.sk/5170661/1izbovy-byt-v-ovocnych-sadoch-s-vyhladom-az-na-bratislavsky-hrad/,1izbový byt v Ovocných sadoch s výhľadom až na Bratislavský hrad,"Ivánska cesta, Bratislava II - Ružinov, okres Bratislava",125 000 €,"3 665,69 €/m²","34,1 m²"
https://www.nehnutelnosti.sk/5329335/slnecny-2-izb-byt-s-vyhladom-do-vnutrobloku-v-novostavbe-bory-byvanie/,Slnečný 2 izb. byt s výhľadom do vnútrobloku v novostavbe Bory Bývanie,"Jána Langoša 3/A, Bratislava IV - Lamač, okres Bratislava",193 000 €,"3 300,84 €/m²","58,47 m²"
https://www.nehnutelnosti.sk/5329757/arvin-benet-rezervovane-sarmantny-2i-byt-v-tehlovej-bytovke-pri-oc-central/,Arvin & Benet | REZERVOVANÉ | Šarmantný 2i byt v tehlovej bytovke pri OC Central,"Kupeckého 13, Bratislava II - Ružinov, okres Bratislava",169 000 €,"4 806,60 €/m²","35,16 m²"
https://www.nehnutelnosti.sk/4852702/na-predaj-slnecny-1i-byt-v-novostavbe-v-ruzinove/,Na predaj slnečný 1i byt v novostavbe v Ružinove,"Vlčie hrdlo, Bratislava II - Ružinov, okres Bratislava",149 990 €,"3 749,75 €/m²",40 m²
https://www.nehnutelnosti.sk/5343648/na-predaj-4i-byt-po-ciastocnej-rekonstrukcii-nejedleho-dubravka/,"Na predaj 4i byt po čiastočnej rekonštrukcii, Nejedlého - Dúbravka","Nejedlého, Bratislava IV - Dúbravka, okres Bratislava",214 990 €,"2 945,07 €/m²",73 m²
https://www.nehnutelnosti.sk/5331376/3d-predaj-3i-bytu-novostavba-citypark-ruzinov-plynarenska-ul-ba-ii/,"3D, predaj 3i bytu, novostavba CityPark Ružinov, Plynárenská ul, BA II","Plynárenská, Bratislava II - Ružinov, okres Bratislava",349 990 €,"4 156,16 €/m²","84,21 m²"
https://www.nehnutelnosti.sk/5302200/3d-prehliadka-3i-byt-obchodna-ulica-stare-mesto-bratislava-i/,"3D prehliadka, 3i byt, Obchodná ulica, Staré Mesto, Bratislava I","Obchodná, Bratislava I - Staré Mesto, okres Bratislava",344 990 €,"4 340,04 €/m²","79,49 m²"
https://www.nehnutelnosti.sk/5304167/3d-prehliadka-2i-byt-pupavova-ulica-karlova-ves-bratislava/,"3D prehliadka, 2i byt, Púpavová ulica, Karlova Ves, Bratislava","Púpavová, Bratislava IV - Karlova Ves, okres Bratislava",144 990 €,"3 020,63 €/m²",48 m²
https://www.nehnutelnosti.sk/5274073/3d-prehliadka-predaj-2-izb-bytu-s-vytahom-a-balk-grosslingova-ba-i/,"3D prehliadka, predaj 2-izb. bytu s výťahom a balk, Grösslingova, BA I","Grösslingova, Bratislava I - Staré Mesto, okres Bratislava",279 990 €,"3 746,69 €/m²","74,73 m²"
https://www.nehnutelnosti.sk/4786944/3d-prehliadka-predaj-198-m2-nebytovy-priestor-koliskova/,"3D prehliadka, predaj, 198 m2 nebytovy priestor, Kolísková","Kolískova, Bratislava IV - Karlova Ves, okres Bratislava",419 990 €,"2 121,16 €/m²",198 m²
https://www.nehnutelnosti.sk/5310910/na-predaj-vkusny-priestranny-3i-byt-so-saunou-bratislava-vrakuna/,"Na predaj vkusný, priestranný 3i byt so saunou, Bratislava - Vrakuňa","Rajecká, Bratislava II - Vrakuňa, okres Bratislava",191 990 €,"2 181,70 €/m²",88 m²
https://www.nehnutelnosti.sk/4904165/na-predaj-priestranny-1i-byt-s-parkovanim/,Na predaj priestranný 1i byt s parkovaním,"Bratislava II - Vrakuňa, okres Bratislava",149 990 €,"3 749,75 €/m²",40 m²
https://www.nehnutelnosti.sk/4769895/maly-dunaj-investicny-2-izbovy-byt-ruzinov/,"MALÝ DUNAJ - Investičný 2 izbový byt, Ružinov","Vlčie hrdlo, Bratislava II - Ružinov, okres Bratislava",135 990 €,"3 486,92 €/m²",39 m²
https://www.nehnutelnosti.sk/4852643/na-predaj-1i-byt-v-novostavbe-s-parkovanim/,Na predaj 1i byt v novostavbe s parkovaním,"Vlčie hrdlo, Bratislava II - Ružinov, okres Bratislava",149 990 €,"3 749,75 €/m²",40 m²
https://www.nehnutelnosti.sk/4769973/na-predaj-2i-byt-v-novostavbe-v-ruzinove/,Na predaj 2i byt v novostavbe v Ružinove,"Vlčie hrdlo, Bratislava II - Ružinov, okres Bratislava",158 990 €,"3 974,75 €/m²",40 m²
https://www.nehnutelnosti.sk/5317426/predaj-utulny-3-izbovy-byt-so-70-m2-predzahradkou-novostavba-greenvia-zahorska-bystrica/,"PREDAJ, ÚTULNÝ 3 IZBOVÝ BYT SO 70 m2 PREDZÁHRADKOU, NOVOSTAVBA GREENVIA, ZÁHORSKÁ BYSTRICA","Pri Vápenickom Potoku, Bratislava IV - Záhorská Bystrica, okres Bratislava",249 800 €,"3 568,57 €/m²",70 m²
https://www.nehnutelnosti.sk/5313751/predaj-1-izbovy-byt-s-balkonom-ovocne-sady-ba-ruzinov/,"PREDAJ, 1 izbový byt s balkónom, Ovocné sady , BA - Ružinov","Ivanská cesta, Bratislava II - Ružinov, okres Bratislava",139 000 €,"4 384,86 €/m²","31,7 m²"
https://www.nehnutelnosti.sk/5272270/predaj-4-izbovy-apartman-s-3-terasami-eurovea-tower-ba-stare-mesto/,"PREDAJ, 4 IZBOVÝ APARTMÁN S 3 TERASAMI, EUROVEA TOWER, BA – STARÉ MESTO","Pribinova, Bratislava I - Staré Mesto, okres Bratislava",1 225 000 €,"9 760,96 €/m²","125,5 m²"
https://www.nehnutelnosti.sk/5224663/prijemny-3-izbacik-v-super-lokalite-za-paradnu-cenu/,Príjemný 3-Izbáčik v super lokalite za parádnu cenu,"Jasovská, Bratislava V - Petržalka, okres Bratislava",166 900 €,"2 384,29 €/m²",70 m²
https://www.nehnutelnosti.sk/5291559/3-izbovy-byt-pripraveny-na-nastahovanie-v-petrzalke/,3-Izbový byt pripravený na nasťahovanie v Petržalke,"Budatínska, Bratislava V - Petržalka, okres Bratislava",162 000 €,"2 492,31 €/m²",65 m²
https://www.nehnutelnosti.sk/5339246/3-izbovy-byt-po-komplet-rekonstrukcii-na-predaj/,3-Izbový byt po komplet rekonštrukcii na predaj,"Krásnohorská, Bratislava V - Petržalka, okres Bratislava",177 000 €,"2 528,57 €/m²",70 m²
https://www.nehnutelnosti.sk/4992193/novy-2-izbovy-byt-slnecnice-mesto/,NOVÝ 2-Izbový byt Slnečnice-MESTO,"Zuzany Chalupovej, Bratislava V - Petržalka, okres Bratislava",190 000 €,"3 392,86 €/m²",56 m²
https://www.nehnutelnosti.sk/5247399/vynimocny-2-izbovy-byt-bratislava-ruzinov-herlianska/,"Výnimočný 2 izbový byt Bratislava-Ružinov,  Herlianska","Herlianska, Bratislava II - Ružinov, okres Bratislava",222 000 €,"4 036,36 €/m²",55 m²
https://www.nehnutelnosti.sk/5203160/impreal-slnecny-1-izbovy-byt-kompletne-zariadeny-a-vymalovany-cena-89-900-eur-english-tex/,"IMPREAL »»» Slnečný 1-izbový byt » kompletne zariadený a vymaľovaný » cena 89.900,- EUR (English tex","Vajnorská, Bratislava II - Ružinov, okres Bratislava",89 900 €,"3 457,69 €/m²",26 m²
https://www.nehnutelnosti.sk/4723271/impreal-ruzinov-pekny-3-izb-byt-bez-nutnosti-akejkolvek-rekonstrukcie/,IMPREAL »»» Ružinov »» Pekný 3-izb. byt bez nutnosti akejkoľvek rekonštrukcie,"Sklenárova, Bratislava II - Ružinov, okres Bratislava",224 900 €,"3 356,72 €/m²",67 m²
https://www.nehnutelnosti.sk/5203158/impreal-slnecny-1-izbovy-byt-kompletne-zariadeny-a-vymalovany-cena-89-900-eur-english-tex/,"IMPREAL »»» Slnečný 1-izbový byt » kompletne zariadený a vymaľovaný » cena 89.900,- EUR (English tex","Stará Vajnorská, Bratislava III - Nové Mesto, okres Bratislava",89 900 €,"3 457,69 €/m²",26 m²
https://www.nehnutelnosti.sk/5338571/impreal-petrzalka-ovsiste-plnohodnotny-2-izb-byt-nizke-mesacne-naklady-kompletna-rekon/,IMPREAL »»» Petržalka / Ovsište »» Plnohodnotný 2-izb. byt » nízke mesačné náklady » kompletná rekon,"Mamateyova, Bratislava V - Petržalka, okres Bratislava",149 000 €,"2 811,32 €/m²",53 m²
https://www.nehnutelnosti.sk/5143084/calma-rezervovane-moderne-zariadeny-3-izbovy-byt-s-balkonom-vajnory-bratislava/,"CALMA | REZERVOVANÉ: moderne zariadený 3-izbový byt s balkónom, Vajnory - Bratislava","Rybničná, Bratislava III - Vajnory, okres Bratislava",214 000 €,"2 891,89 €/m²",74 m²
https://www.nehnutelnosti.sk/5349731/predaj-byty-3-iz-byt-s-terasou-novostavba-fialova-ul-ba-v-slnecnice-viladomy/,Predaj byty 3 iz. byt s terasou NOVOSTAVBA Fialová ul. BA V - Slnečnice VILADOMY,"Fialová, Bratislava V - Petržalka, okres Bratislava",1 €,"0,01 €/m²",71 m²
https://www.nehnutelnosti.sk/4699306/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2","Prístavná, Bratislava II - Ružinov, okres Bratislava",405 000 €,"3 616,07 €/m²",112 m²
https://www.nehnutelnosti.sk/5321716/78-m2-velky-3-izb-byt-s-5-m2-loggiou-a-spajzou-v-jednej-z-najlepsich-lokalit-bratislavy/,78 m2 veľký 3 izb byt s +5 m2 Loggiou a +špajzou v jednej z najlepších lokalít Bratislavy,"Bajzova, Bratislava II - Ružinov, okres Bratislava",259 000 €,"3 320,51 €/m²",78 m²
https://www.nehnutelnosti.sk/5331351/3i-byt-v-tichom-dvore-centrum-mesta/,3i byt v tichom dvore - centrum mesta,"Podjavorinskej, Bratislava I - Staré Mesto, okres Bratislava",298 000 €,"5 418,18 €/m²",55 m²
https://www.nehnutelnosti.sk/5332497/novostavba-2-izb-byt-cilizska-ul-vrakuna/,"NOVOSTAVBA  2 izb. byt, Čiližská ul., Vrakuňa","Čiližská, Bratislava II - Vrakuňa, okres Bratislava",138 900 €,"3 655,26 €/m²",38 m²
https://www.nehnutelnosti.sk/5349713/1-izbovy-byt-vo-vybornej-lokalite-na-ulici-zahradnicka/,1 - izbový byt vo výbornej lokalite na ulici Záhradnicka,"Záhradnícka, Bratislava II - Ružinov, okres Bratislava",133 300 €,"3 690,48 €/m²","36,12 m²"
https://www.nehnutelnosti.sk/5272654/predpredaj-4-izboveho-apartmanu-s-predzahradkou/,Predpredaj 4-izbového apartmánu s predzáhradkou,"Matúškova, Bratislava III - Nové Mesto, okres Bratislava",394 900 €,"4 412,78 €/m²","89,49 m²"
https://www.nehnutelnosti.sk/5272722/predpredaj-2-izboveho-apartmanu-winehills-apartman-a1-01/,Predpredaj 2-izbového apartmánu WineHills - Apartmán A1.01,"Matúškova, Bratislava III - Nové Mesto, okres Bratislava",234 900 €,"4 450,55 €/m²","52,78 m²"
https://www.nehnutelnosti.sk/5272603/elegantny-a-exkluzivny-3-izbovy-apartman/,Elegantný a Exkluzívny 3-izbový apartmán,"Matúškova, Bratislava III - Nové Mesto, okres Bratislava",354 900 €,"4 323,83 €/m²","82,08 m²"
https://www.nehnutelnosti.sk/5272639/2-izbovy-byt-ktory-ma-potencial-stat-sa-stylovym-4-izbovym-domovom/,"2-izbový byt, ktorý má potenciál stať sa štýlovým 4-izbovým domovom","Matúškova, Bratislava III - Nové Mesto, okres Bratislava",599 800 €,"4 654,30 €/m²","128,87 m²"
https://www.nehnutelnosti.sk/5272554/elegantny-a-priestorovy-2-izbovy-byt-s-terasou-luxusne-byvanie-v-rezidencii-winehills/,Elegantný a priestorový 2-izbový byt s terasou - Luxusné bývanie v rezidencii WineHills,"Matúškova, Bratislava III - Nové Mesto, okres Bratislava",249 900 €,"3 956,62 €/m²","63,16 m²"
https://www.nehnutelnosti.sk/5272502/sametovy-luxus-v-srdci-bratislavy-exkluzivny-1-izbovy-byt-v-rezidencii-winehils/,Sametový luxus v srdci Bratislavy - Exkluzívny 1-izbový byt v rezidencii WineHils,"Matúškova, Bratislava III - Nové Mesto, okres Bratislava",169 900 €,"4 519,82 €/m²","37,59 m²"
https://www.nehnutelnosti.sk/5272042/mezonet-na-ulici-frana-k-palisady/,Mezonet na ulici Fraňa K. – Palisády,"Fraňa Kráľa, Bratislava I - Staré Mesto, okres Bratislava",795 000 €,"2 839,29 €/m²",280 m²
https://www.nehnutelnosti.sk/5347543/privatny-makler-ako-naplni-tento-sikovny-byt-vase-sny-o-rodinnom-byvani/,Privátny maklér | Ako naplní tento šikovný byt vaše sny o rodinnom bývaní?,"Romanova, Bratislava V - Petržalka, okres Bratislava",179 000 €,"2 390,49 €/m²","74,88 m²"
https://www.nehnutelnosti.sk/5342172/privatny-makler-ak-vas-uz-omrzel-podnajom-pozrite-si-tento-startovaci-2i-byt-s-lodziou/,"Privátny maklér | Ak Vás už omrzel podnájom, pozrite si tento štartovací 2i byt s lodžiou","Veternicová, Bratislava IV - Karlova Ves, okres Bratislava",145 800 €,"2 831,07 €/m²","51,5 m²"
https://www.nehnutelnosti.sk/5263300/privatny-makler-ani-novostavba-vam-neponukne-byt-s-takymito-vynikajucimi-parametrami/,Privátny maklér | Ani novostavba vám neponúkne byt s takýmito vynikajúcimi parametrami,"Vilová, Bratislava V - Petržalka, okres Bratislava",179 900 €,"2 105,32 €/m²","85,45 m²"
https://www.nehnutelnosti.sk/5246022/privatny-makler-sikovny-startovaci-3i-s-loggiou/,Privátny maklér | Šikovný štartovací 3i s loggiou,"Pribišová, Bratislava IV - Karlova Ves, okres Bratislava",184 000 €,"2 486,49 €/m²",74 m²
https://www.nehnutelnosti.sk/5338663/mikelssen-na-predaj-krasny-1-izbovy-byt-v-oblubenom-projekte-ceresne/,MIKELSSEN - Na predaj krásny 1 izbový byt v obľúbenom projekte ČEREŠNE,"Polianky, Bratislava IV - Dúbravka, okres Bratislava",128 500 €,"4 066,46 €/m²","31,6 m²"
https://www.nehnutelnosti.sk/5331949/eurovea-1-na-predaj-kompletne-zariadeny-2-izbovy-byt/,EUROVEA 1 - Na predaj kompletne zariadený 2 izbový byt,"Pribinova, Bratislava I - Staré Mesto, okres Bratislava",399 900 €,"6 248,44 €/m²",64 m²
https://www.nehnutelnosti.sk/5277387/predaj-2-garsonky-s-terasou-na-stavbarskej-ul-v-uzatvorenom-dvore-s-parkovanim/,"Predaj 2-garsónky  s terasou,na Stavbárskej ul. v uzatvorenom dvore s parkovaním","Stavbárska, Bratislava II - Vrakuňa, okres Bratislava",120 000 €,"3 076,92 €/m²",39 m²
https://www.nehnutelnosti.sk/5153961/predaj-velkeho-4-izboveho-bytu-na-ul-j-hagaru/,Predaj veľkého 4-izbového bytu na ul. J.Hagaru,"Jozefa Hagaru, Bratislava III - Rača, okres Bratislava",299 900 €,"2 449,96 €/m²","122,41 m²"
https://www.nehnutelnosti.sk/5325304/na-predaj-3-izbovy-byt-s-garazou-kramare/,Na predaj 3 izbový byt s garážou – Kramáre,"Magurská, Bratislava III - Nové Mesto, okres Bratislava",349 900 €,"3 096,46 €/m²",113 m²
https://www.nehnutelnosti.sk/5340891/3-izbovy-byt-na-predaj-piniova-vrakuna-bratislava-ii/,"3-izbový byt na predaj, Píniová, Vrakuňa, Bratislava II","Píniová, Bratislava II - Vrakuňa, okres Bratislava",159 000 €,"2 804,23 €/m²","56,7 m²"
https://www.nehnutelnosti.sk/5303104/2-izbovy-byt-na-predaj-bory-novy-dvor-bratislava-devinska-nova-ves/,"2-izbový byt na predaj, Bory Nový Dvor, Bratislava-Devínska Nová Ves","Bratislava IV - Devínska Nová Ves, okres Bratislava",172 000 €,"2 915,25 €/m²",59 m²
https://www.nehnutelnosti.sk/5335194/1-5i-byt-v-centre-tehlovy-dom-balkon/,"1,5i byt v centre, tehlovy dom, balkón","Mýtna, Bratislava I - Staré Mesto, okres Bratislava",199 900 €,3 998 €/m²,50 m²
https://www.nehnutelnosti.sk/5004696/4-izbovy-byt-na-predaj-strakova-stare-mesto-bratislava-i/,"4-izbový byt na predaj, Strakova, Staré Mesto, Bratislava I","Staré Mesto, Bratislava I - Staré Mesto, okres Bratislava",825 000 €,"4 274,61 €/m²",193 m²
https://www.nehnutelnosti.sk/5335007/2i-byt-tehla-parking-pri-oc-central/,"2i byt, tehla, parking, pri OC Central","Levická, Bratislava II - Ružinov, okres Bratislava",243 800 €,"4 203,45 €/m²",58 m²
https://www.nehnutelnosti.sk/5341893/ponukame-na-predaj-2-izbovy-dobre-dispozicne-rieseny-byt-v-bratislave-dubravke-ul-k-adlera/,"Ponúkame na predaj 2. izbový, dobre dispozične riešený byt v Bratislave - Dúbravke, ul. K. Adlera","Karola Adlera, Bratislava IV - Dúbravka, okres Bratislava",169 000 €,"3 100,92 €/m²","54,5 m²"
https://www.nehnutelnosti.sk/5289550/ponukame-na-predaj-svetly-2-izbovy-byt-s-velkym-balkonom-bratislava-nove-mesto-racianska-ul/,"Ponúkame na predaj svetlý 2. izbový byt s veľkým balkónom, Bratislava - Nové Mesto, Račianska ul.","Račianska, Bratislava III - Nové Mesto, okres Bratislava",189 800 €,3 650 €/m²,52 m²
https://www.nehnutelnosti.sk/4776899/2-izbovy-byt-na-predaj-podunajske-biskupice-bratislava-ii/,"2-izbový byt na predaj, Podunajské Biskupice, Bratislava II","Podunajské Biskupice, Bratislava II - Podunajské Biskupice, okres Bratislava",360 000 €,"6 174,96 €/m²","58,3 m²"
https://www.nehnutelnosti.sk/4626191/3-izbovy-byt-na-predaj-bratislava-i-obchodna-ulica/,"3-izbový byt na predaj, Bratislava I, Obchodná ulica","Bratislava I - Staré Mesto, okres Bratislava",260 000 €,4 000 €/m²,65 m²
https://www.nehnutelnosti.sk/5349688/na-hradnom-kopci-3-izbovy-byt-s-atmosferou-stareho-mesta-vyhlad-do-slubekovej-zahrady-loggia-aj-ba/,"NA HRADNOM KOPCI 3 IZBOVÝ BYT S ATMOSFÉROU STARÉHO MESTA, VÝHĽAD DO SLUBEKOVEJ ZÁHRADY, LOGGIA AJ BA","Palisády, Bratislava I - Staré Mesto, okres Bratislava",284 000 €,"4 176,47 €/m²",68 m²
https://www.nehnutelnosti.sk/5349687/v-nizkopodlaznom-dome-v-ovsisti-pri-lese-1-izbovy-byt-po-rekonstrukcii/,V NÍZKOPODLAŽNOM DOME V OVSIŠTI PRI LESE 1 IZBOVÝ BYT PO REKONŠTRUKCII,"Marie Curie - Sklodowskej, Bratislava V - Petržalka, okres Bratislava",130 000 €,"3 421,05 €/m²",38 m²
https://www.nehnutelnosti.sk/5230221/osobity-3-izbovy-byt-v-ruzinove-na-komarnickej-ulici-62-m-lodzia-balkon-kompletna-rekonstru/,Osobitý 3-izbový byt v Ružinove na Komárnickej ulici | 62 m² | Lodžia | Balkón | Kompletná rekonštru,"Komárnická, Bratislava II - Ružinov, okres Bratislava",237 990 €,"3 838,55 €/m²",62 m²
https://www.nehnutelnosti.sk/5234195/2-izbovy-byt-s-najkrajsim-vyhladom-84-5-m-parkovanie-kobka-balkon-25-m-14-poschodie-guth/,"2-izbový byt s najkrajším výhľadom | 84,5 m², parkovanie, kobka, balkón 25 m² | 14. poschodie | GUTH","Račianska, Bratislava III - Nové Mesto, okres Bratislava",326 900 €,"3 891,67 €/m²",84 m²
https://www.nehnutelnosti.sk/5310611/utulny-byt-v-ruzinove-na-komarnickej-ulici-62-m-lodzia-balkon-kompletna-rekonstrukcia/,Útulný byt v Ružinove na Komárnickej ulici | 62 m² | Lodžia | Balkón | Kompletná rekonštrukcia,"Komárnická, Bratislava II - Ružinov, okres Bratislava",237 990 €,"3 838,55 €/m²",62 m²
https://www.nehnutelnosti.sk/5333173/2-kk-byt-v-ruzinove-bez-tiarch-na-rekonstrukciu-podla-vlastnych-predstav/,2+KK byt v Ružinove bez tiarch na rekonštrukciu podľa vlastných predstáv,"Jadrová, Bratislava II - Ružinov, okres Bratislava",169 990 €,"2 615,23 €/m²",65 m²
https://www.nehnutelnosti.sk/5263736/predane-4-izb-byt-105m2-3-4p-2x-kupelna-2x-balkon-2x-parking/,"PREDANÉ 4-izb byt, 105m2, 3/4p., 2x kúpeľňa, 2x balkón, 2x parking","ulica Martina Granca, Bratislava IV - Dúbravka, okres Bratislava",375 000 €,3 353 €/m²,"111,84 m²"
https://www.nehnutelnosti.sk/5270555/skvely-2i-byt-30m2-pivnica-lodzia-7m2-s-vyhladom-kosicka/,"Skvelý 2i byt 30m2, pivnica, lodžia 7m2 s výhľadom, Košická","Košická, Bratislava II - Ružinov, okres Bratislava",169 900 €,"5 663,33 €/m²",30 m²
https://www.nehnutelnosti.sk/5291500/predane-priestranny-4i-byt-120-m2-2x-loggia-20-m2-parking-boria/,"PREDANÉ Priestranný 4i byt, 120 m2, 2x loggia 20 m2, parking, BORIA","Drieňová, Bratislava II - Ružinov, okres Bratislava",525 000 €,4 375 €/m²,120 m²
https://www.nehnutelnosti.sk/5216568/predane-utulny-2izb-byt-38-61m2-s-balkonom-2-48m2-parking/,"PREDANÉ Útulný 2izb. byt, 38,61m2 s balkónom 2,48m2, parking,","Staré Grunty, Bratislava IV - Karlova Ves, okres Bratislava",155 000 €,"4 290,06 €/m²","36,13 m²"
https://www.nehnutelnosti.sk/5143889/predane-velmi-pekny-2i-byt-55m2-balkon-jedinecna-dispozicia/,"PREDANÉ  Veľmi pekný 2i byt 55m2, balkón, jedinečná dispozícia","Raketová, Bratislava II - Ružinov, okres Bratislava",184 000 €,"3 345,45 €/m²",55 m²
https://www.nehnutelnosti.sk/5225358/rezervovane-prakticky-2i-byt-37m2-predzahradka-a-terasa-87m2-parking/,"REZERVOVANÉ Praktický 2i byt 37m2, predzáhradka a terasa 87m2, parking","Staré grunty, Bratislava IV - Karlova Ves, okres Bratislava",189 900 €,"5 132,43 €/m²",37 m²
https://www.nehnutelnosti.sk/5084279/4-izb-penthouse-koliba-172-m2-terasa-133m2-zahrada-s-bazenom-4garaz/,"4-izb penthouse Koliba 172 m2, terasa 133m2, záhrada s bazénom, 4garáž","Bratislava III - Nové Mesto, okres Bratislava",890 000 €,"5 174,42 €/m²",172 m²
https://www.nehnutelnosti.sk/5082664/skvely-2-izbovy-byt-52m2-novostavba-jegeho-alej/,"Skvelý 2 izbový byt 52m2, novostavba JÉGÉHO ALEJ","Jégého, Bratislava II - Ružinov, okres Bratislava",219 000 €,"4 659,57 €/m²",47 m²
https://www.nehnutelnosti.sk/5129465/rezervovane-jedinecny-3-izbovy-byt-77m2-zasklena-loggia/,"REZERVOVANÉ Jedinečný 3 izbový byt 77m2, zasklená loggia","Bajzova, Bratislava II - Ružinov, okres Bratislava",279 000 €,"3 623,38 €/m²",77 m²
https://www.nehnutelnosti.sk/4879430/moderny-2i-byt-65m2-terasa-11m2-stare-mesto-weinhauer-top-lokalita/,"Moderný 2i byt 65m2 + terasa 11m2, Staré Mesto Weinhauer, top lokalita","Jozefská, Bratislava I - Staré Mesto, okres Bratislava",350 000 €,,15. 12. 2023
https://www.nehnutelnosti.sk/4866072/predane-svetly-2i-byt-49-m2-zariadeny-s-balkonom-1-posch/,"PREDANÉ Svetlý 2i byt,49 m2,zariadený,s balkónom, 1. posch.,","Obchodná, Bratislava I - Staré Mesto, okres Bratislava",219 000 €,"4 562,50 €/m²",48 m²
https://www.nehnutelnosti.sk/5022324/predane-svetly-2i-byt-45m2-lodzia-pivnica-vyhlad-na-hrad/,"PREDANÉ  Svetlý 2i byt 45m2, lodžia, pivnica, výhľad na hrad","Vlčie Hrdlo, Bratislava II - Ružinov, okres Bratislava",119 950 €,"2 855,95 €/m²",42 m²
