link,name,adr,price
https://www.nehnutelnosti.sk/5328484/garsonka-s-balkonom-v-tehlovom-bytovom-dome-blizko-novej-cvernovky/,Garsónka s balkónom v tehlovom bytovom dome blízko Novej Cvernovky,"Námestie Biely kríž 6, Bratislava III - Nové Mesto, okres Bratislava",74 900 €
https://www.nehnutelnosti.sk/5271383/vynimocny-2-izbovy-byt-s-balkonom-priamo-na-dulovom-namesti/,Výnimočný 2 izbový byt s balkónom priamo na Dulovom námestí,"Dulovo námestie 4, Bratislava I - Staré Mesto, okres Bratislava",259 000 €
https://www.nehnutelnosti.sk/5277611/kompletne-zrekonstruovany-2-izbovy-byt-v-tehlovom-bytovom-dome-v-ruzinove/,Kompletne zrekonštruovaný 2 izbový byt v tehlovom bytovom dome v Ružinove,"Astronomická, Bratislava II - Ružinov, okres Bratislava",189 900 €
https://www.nehnutelnosti.sk/5228607/babony-tre-3-izbovy-byt-s-terasou-a-zahradkou-na-turbinovej-1-v-ba/,Babony TRE | 3 izbový byt s terasou a záhradkou na Turbínovej 1 v BA,"Turbínová, Bratislava III - Nové Mesto, okres Bratislava",257 040 €
https://www.nehnutelnosti.sk/5346484/velmi-pekny-vkusne-zrekonstruovany-2-izb-byt-51-m-2-posch-loggia-pivnica-na-krikovej-ulici/,"Veľmi pekný vkusne zrekonštruovaný 2-izb. byt, 51 m², 2. posch., loggia, pivnica, na Kríkovej ulici","Kríková, Bratislava II - Vrakuňa, okres Bratislava",148 000 €
https://www.nehnutelnosti.sk/5342885/predaj-1-izbovy-byt-v-dubravke/,Predaj 1 izbový byt v Dúbravke,"Cabanova, Bratislava IV - Dúbravka, okres Bratislava",128 990 €
https://www.nehnutelnosti.sk/5310481/na-predaj-investicny-3-izb-byt-petrzalka-lachova/,"NA PREDAJ INVESTIČNÝ 3-IZB.BYT, PETRŽALKA, LACHOVA","Lachova, Bratislava V - Petržalka, okres Bratislava",179 990 €
https://www.nehnutelnosti.sk/5276464/na-predaj-3-izb-byt-s-vynikajucou-polohou-na-zaciatku-petrzalky/,NA PREDAJ 3-IZB.BYT S VYNIKAJÚCOU POLOHOU NA ZAČIATKU PETRŽALKY,"Námestie Hraničiarov, Bratislava V - Petržalka, okres Bratislava",Cena dohodou
https://www.nehnutelnosti.sk/4720834/exkluzivne-casovo-obmedzena-zlava5-izbovy-mezonetovy-byt-v-bratislave-strmy-vrsok-zahorska-byst/,"Exkluzívne: Časovo obmedzená zľava:5 izbový mezonetový byt v Bratislave - Strmý vŕšok, Záhorská Byst","Strmý vŕšok, Bratislava IV - Záhorská Bystrica, okres Bratislava",399 000 €
https://www.nehnutelnosti.sk/5329008/predaj-garsonka-na-bebravskej-ulici-bratislava-vrakuna/,"PREDAJ garsónka na Bebravskej ulici, Bratislava - Vrakuňa","Bebravská, Bratislava II - Vrakuňa, okres Bratislava",99 000 €
https://www.nehnutelnosti.sk/5339648/exkluzivne-na-predaj-novostavba-pekneho-priestranneho-2-izboveho-bytu-bratislava-ruzinov-komplex-bo/,EXKLUZÍVNE. NA PREDAJ novostavba pekného priestranného 2 izbového bytu Bratislava Ružinov komplex BO,"Drieňová, Bratislava II - Ružinov, okres Bratislava",260 000 €
https://www.nehnutelnosti.sk/5321757/predam-byt-po-kompletnej-rekonstrukcii/,Predam byt po kompletnej rekonstrukcii,"Šustekova, Bratislava V - Petržalka, okres Bratislava",121 990 €
https://www.nehnutelnosti.sk/5221084/exkluzivna-ponuka-2-izbovy-byt-v-novostavbe-v-srdci-stareho-mesta/,Exkluzívna ponuka - 2-izbový byt v novostavbe v srdci Starého Mesta,"Obchodná, Bratislava I - Staré Mesto, okres Bratislava",Info v RK
https://www.nehnutelnosti.sk/5279519/bosen-3-izbovy-byt-po-rekonstrukcii-v-petrzalke-bratislava-70-m2/,"BOSEN | 3 izbový byt po rekonštrukcii v Petržalke - Bratislava, 70 m2","Hálova, Bratislava V - Petržalka, okres Bratislava",189 900 €
https://www.nehnutelnosti.sk/5163065/utulny-4-izb-byt-po-komplet-rekonstrukcii-ruzinov/,Útulný 4 izb. byt po komplet rekonštrukcii Ružinov,"Haburská 91/10, Bratislava II - Ružinov, okres Bratislava",259 000 €
https://www.nehnutelnosti.sk/5177859/na-predaj-slnecny-3-izbovy-byt-s-lodziou-v-novostavbe-iii-veze/,Na predaj slnečný 3 izbový byt s lodžiou v novostavbe III. Veže,"Bajkalská, Bratislava III - Nové Mesto, okres Bratislava",308 000 €
https://www.nehnutelnosti.sk/5201528/utulny-4-izb-byt-po-komplet-rekonstruckii-ruzinov/,Útulný 4 izb. byt po komplet rekonštruckii Ruzinov,"Haburská 91/10, Bratislava II - Ružinov, okres Bratislava",259 000 €
https://www.nehnutelnosti.sk/5228364/1i-byt-v-tichom-vnutrobloku-a-zaroven-v-centre-krizna-ul-ba-stare-mesto/,"1i. byt v tichom vnútrobloku a zároveň v centre, Krížna ul. BA- Staré Mesto","Krížna, Bratislava I - Staré Mesto, okres Bratislava",154 900 €
https://www.nehnutelnosti.sk/5250440/2i-byt-v-prijemnej-lokalite-krasnany-pekna-cesta-ba-raca/,"2i. byt v príjemnej lokalite Krasňany, Pekná cesta, BA-Rača","Pekná cesta, Bratislava III - Rača, okres Bratislava",155 000 €
https://www.nehnutelnosti.sk/5127884/2-izbovy-byt-ruzinov-novostavba-nuppu-for-you/,"2-izbový byt, Ružinov, NOVOSTAVBA NUPPU, For You!","Hraničná 1362/37, Bratislava II - Ružinov, okres Bratislava",229 999 €
https://www.nehnutelnosti.sk/5345746/ponukame-na-predaj-zariadeny-3-izbovy-byt-v-lamaci-na-ulici-bakosova-po-kompletnej-rekonstrukci/,Ponúkame  na predaj  ZARIADENÝ 3 izbový  byt v Lamači na ulici Bakošová   po kompletnej rekonštrukci,"Bakošová, Bratislava IV - Karlova Ves, okres Bratislava",250 000 €
https://www.nehnutelnosti.sk/5345585/dom-realit-2-izbovy-zariadeny-byt-novostavba-jegeho-alej-5/,"DOM-REALÍT, 2-izbový zariadený byt, novostavba Jégeho alej 5","Jégeho, Bratislava II - Ružinov, okres Bratislava",123 €
https://www.nehnutelnosti.sk/5345586/dom-realit-1-5-izbovy-zariadeny-byt-v-novsej-stavbe-agatova-ulica/,"DOM-REALÍT, 1,5 izbový zariadený byt v novšej stavbe, Agátová ulica","Agátová, Bratislava IV - Dúbravka, okres Bratislava",145 000 €
https://www.nehnutelnosti.sk/5270656/exkluzivne-na-predaj-kompletne-zariadeny-svetly-1-izbovy-byt-vtichej-casti-na-zaciatku-dubravky-n/,"Exkluzívne na predaj kompletne zariadený svetlý 1-izbový byt  v tichej časti na začiatku Dúbravky, n","Považanova, Bratislava IV - Dúbravka, okres Bratislava",118 900 €
https://www.nehnutelnosti.sk/5346123/priestranny-novo-zrekonstr-byt-bartokova-ul/,"Priestranný NOVO zrekonštr. byt, BARTÓKOVA ul.","Bartókova, Bratislava I - Staré Mesto, okres Bratislava",317 900 €
https://www.nehnutelnosti.sk/5346124/3-izb-byt-stromova-ul-po-novej-rekonstrukcii/,"3 izb. byt, STROMOVÁ ul. po novej rekonštrukcii","Stromová, Bratislava III - Nové Mesto, okres Bratislava",229 900 €
https://www.nehnutelnosti.sk/5289955/2-izb-byt-v-novostavbe-teslova-ul/,"2 izb. byt v novostavbe, TESLOVA ul.","Teslova, Bratislava II - Ružinov, okres Bratislava",279 900 €
https://www.nehnutelnosti.sk/5339593/velkometrazny-2-izbovy-byt-s-balkonom-v-novom-meste/,VEĽKOMETRÁŽNY 2 IZBOVÝ BYT S BALKÓNOM V NOVOM MESTE,"Tomášikova, Bratislava III - Nové Mesto, okres Bratislava",269 000 €
https://www.nehnutelnosti.sk/5280575/2-izb-byt-60m2-garaz-povodny-stav-gemerska-ulica-ruzinov-nivy-bratislava/,"2-izb.byt,60m2,garáž,pôvodný stav,Gemerská ulica,Ružinov/Nivy-Bratislava.","Gemerská, Bratislava II - Ružinov, okres Bratislava",220 000 €
https://www.nehnutelnosti.sk/5337427/na-predaj-uplne-novy-3-izbovy-byt-v-novostavbe-ovocne-sady-ruzinov/,"Na  predaj úplne nový 3-izbový byt v novostavbe Ovocné Sady, Ružinov.","Ivanská cesta, Bratislava II - Ružinov, okres Bratislava",205 000 €
https://www.nehnutelnosti.sk/5301484/lemonpie-ponuka-exkluzivne-na-predaj-priestranny-2-izb-byt-v-karlovej-vsi-s-terasou/,Lemonpie ponúka exkluzívne na predaj priestranný 2-izb byt v Karlovej Vsi s terasou.,"Kresánkova, Bratislava IV - Karlova Ves, okres Bratislava",Cena dohodou
https://www.nehnutelnosti.sk/5301244/2-izbovy-byt-ruzinov-panoramaticky-vyhlad/,2-izbový byt Ružinov-panoramatický výhľad,"Papraďová 5720/5B, Bratislava II - Ružinov, okres Bratislava",259 000 €
https://www.nehnutelnosti.sk/5002286/predaj-skolaudovane-novy-ruzinov-2i-byt-s-terasou/,Predaj: SKOLAUDOVANÉ - Nový Ružinov - 2i byt s terasou,"Bajkalská, Bratislava II - Ružinov, okres Bratislava",219 999 €
https://www.nehnutelnosti.sk/5266300/predaj-apollo-residence-stylovy-2i-kompletne-zariadeny-byt-vo-vysokom-standarde-moznost-odpoctu/,Predaj: Apollo Residence - štýlový 2i kompletne zariadený byt vo vysokom štandarde - možnosť odpočtu,"Chalupkova, Bratislava I - Staré Mesto, okres Bratislava",300 000 €
https://www.nehnutelnosti.sk/5333754/bosen-predaj-2-izbovy-byt-v-novostavbe-bratislava-nove-mesto/,"BOSEN | Predaj 2 izbový byt v Novostavbe, Bratislava - Nové Mesto","Nobelová, Bratislava III - Nové Mesto, okres Bratislava",205 000 €
https://www.nehnutelnosti.sk/5224374/renatas-predaj-2izb-po-kompletnej-rekonstrukcii/,RENATAS - PREDAJ 2IZB. PO KOMPLETNEJ REKONŠTRUKCII,"Vajnorská, Bratislava III - Nové Mesto, okres Bratislava",154 000 €
https://www.nehnutelnosti.sk/5182534/nadstandardny-3-izbovy-byt-s-s-terasou/,Nadštandardný 3 izbový byt s s terasou,"Devínska cesta, Bratislava IV - Devín, okres Bratislava",Cena dohodou
https://www.nehnutelnosti.sk/5314421/renatas-2izbovy-byt-timravina-hradny-kopec/,RENATAS - 2IZBOVÝ BYT TIMRAVINA - HRADNÝ KOPEC,"Timravina, Bratislava I - Staré Mesto, okres Bratislava",319 000 €
https://www.nehnutelnosti.sk/5281778/bosen-slnecny-zrekonstruovany-4-izbovy-mezonetovy-byt-ulica-mileticova-bratislava-nivy-115-m2/,"BOSEN | Slnečný zrekonštruovaný 4 izbový mezonetový byt, ulica Miletičova, Bratislava - Nivy, 115 m2","Miletičova, Bratislava II - Ružinov, okres Bratislava",399 990 €
https://www.nehnutelnosti.sk/5224024/bosen-2-izb-byt-s-kuchynou-a-balkonom-v-novostavbe-ovocne-sady-ruzinov-45-m2/,"BOSEN | 2.izb.byt s kuchyňou a balkónom v novostavbe, Ovocné sady, Ružinov, 45 m2","Ivanská cesta, Bratislava II - Ružinov, okres Bratislava",172 000 €
https://www.nehnutelnosti.sk/5206692/bosen-velkometrazny-3-izbovy-byt-102-m2-ul-m-sch-trnavskeho-bratislava/,"BOSEN | Veľkometrážny 3 izbový byt, 102 m2, ul. M. Sch. Trnavského, Bratislava","M. Schneidera-Trnavského, Bratislava IV - Dúbravka, okres Bratislava",224 999 €
https://www.nehnutelnosti.sk/5148076/bosen-predaj-velkeho-3-izboveho-bytu-vrakuna-cilizska-84m2/,"BOSEN | Predaj veľkého 3 izbového bytu, Vrakuňa, Čiližská, 84m2","Čiližská, Bratislava II - Vrakuňa, okres Bratislava",199 000 €
https://www.nehnutelnosti.sk/5044736/bosen-dizajnovy-3-izbovy-byt-na-ulici-jana-smreka-bratislava-74m2/,"BOSEN | Dizajnový 3 izbový byt na ulici Jána Smreka, Bratislava - 74m2","Jána Smreka, Bratislava IV - Devínska Nová Ves, okres Bratislava",209 990 €
https://www.nehnutelnosti.sk/5020142/bosen-3-izbovy-velkometrazny-byt-v-blizkosti-oc-retro/,BOSEN | 3 izbový veľkometrážny byt  v blízkosti OC RETRO,"Ďatelinová, Bratislava II - Ružinov, okres Bratislava",284 990 €
https://www.nehnutelnosti.sk/4909950/bosen-vynimocny-132m2-3-izbovy-mezonetovy-byt-garaz-ba-nivy-ulica-bazova/,"BOSEN | Výnimočný 132m2, 3 izbový mezonetový byt + garáž, BA - Nivy, ulica Bazová","Bazová, Bratislava II - Ružinov, okres Bratislava",449 900 €
https://www.nehnutelnosti.sk/4886155/bosen-2-izbovy-byt-rekonstrukcia-s-kuchynou-bakosova-lamac/,"BOSEN | 2 izbový byt, rekonštrukcia s kuchyňou, Bakošova, Lamač","Bakošova, Bratislava IV - Lamač, okres Bratislava",154 999 €
https://www.nehnutelnosti.sk/5326499/na-predaj-3-izbovy-byt-s-velkym-balkonom-bajkalska-ul/,Na predaj | 3 izbový byt s veľkým balkónom - Bajkalská ul.,"Bajkalská, Bratislava II - Ružinov, okres Bratislava",249 000 €
https://www.nehnutelnosti.sk/5164310/na-predaj-4-izbovy-byt-s-loggiou-saratovska/,Na predaj | 4 izbový byt s loggiou - Saratovská,"Saratovská, Bratislava IV - Dúbravka, okres Bratislava",159 900 €
https://www.nehnutelnosti.sk/5338423/na-predaj-2-izbovy-byt-s-terasou-35-65-m-a-parkovacim-statim-bajkalska-ul/,"Na predaj | 2 izbový byt s terasou 35,65 m² a parkovacím státím - Bajkalská ul.","Bajkalská, Bratislava II - Ružinov, okres Bratislava",239 000 €
https://www.nehnutelnosti.sk/5341698/na-predaj-2-izbovy-byt-s-prijemnym-vyhladom-do-vnutrobloku/,Na predaj 2 izbový byt s príjemným výhľadom do vnútrobloku,"Opletalova, Bratislava IV - Devínska Nová Ves, okres Bratislava",173 000 €
https://www.nehnutelnosti.sk/5345666/novy-3-izbovy-byt-s-velkou-loggiou-kompletna-rekonstrukcia-11-2023-mudrochova-ul-bratislava-r/,NOVÝ - 3 izbový byt s veľkou loggiou - kompletná rekonštrukcia 11/2023 - Mudrochova ul. Bratislava R,"Mudrochova, Bratislava III - Rača, okres Bratislava",209 800 €
https://www.nehnutelnosti.sk/5334078/na-predaj-2-izbovy-byt-v-bratislave-dubravka-pri-oc-saratov-8poschodova-bytovka/,Na predaj 2 izbový byt v Bratislave Dúbravka pri OC Saratov 8poschodová bytovka,"Fedákova, Bratislava IV - Dúbravka, okres Bratislava",129 900 €
https://www.nehnutelnosti.sk/5342501/bezbarierovy-3-izbovy-novo-zrekonstruovany-byt-s-loggiou-v-zelenej-casti-dubravka/,BEZBARIÉROVÝ – 3 izbový NOVO zrekonštruovaný byt s loggiou v zelenej časti Dúbravka,"Nejedlého, Bratislava IV - Dúbravka, okres Bratislava",188 700 €
https://www.nehnutelnosti.sk/5342500/1-izb-byt-s-velkou-terasou-v-novsej-stavbe-2009-kresankova-7a-bratislava-iv/,"1 izb. byt s veľkou terasou v novšej stavbe 2009 - Kresánkova 7A, Bratislava IV","Kresánkova, Bratislava IV - Karlova Ves, okres Bratislava",139 800 €
https://www.nehnutelnosti.sk/5335932/kompletne-zrekonstruovany-3-izbovy-byt-kuklovska-karlova-ves-ba-iv/,"Kompletne zrekonštruovaný 3-izbový byt, Kuklovská, Karlova Ves - BA IV.","Kuklovská, Bratislava IV - Karlova Ves, okres Bratislava",207 000 €
https://www.nehnutelnosti.sk/5334616/kompletne-zrekonstruovany-3-izbovy-byt-s-dvomi-loggiami-adamiho-karlova-ves-ba-iv/,"Kompletne zrekonštruovaný 3-izbový byt s dvomi loggiami, Adámiho, Karlova Ves - BA IV.","Adámiho, Bratislava IV - Karlova Ves, okres Bratislava",215 000 €
https://www.nehnutelnosti.sk/5335771/rado-zariadeny-1-5-izb-byt-50m2-v-novostavbe-ruzinovska-44/,"RADO | ZARIADENÝ 1,5-IZB. BYT 50m2 V NOVOSTAVBE RUŽINOVSKÁ 44.","Ružinovská, Bratislava II - Ružinov, okres Bratislava",159 980 €
https://www.nehnutelnosti.sk/5328044/3-izb-byt-levicka-k-u-nivy-tehlovy-dom-1-p-3-pri-oc-central/,"3-izb. byt, Levická, k.ú. Nivy, tehlový dom, 1.p./3, pri OC Centrál","Levická, Bratislava II - Ružinov, okres Bratislava",235 000 €
https://www.nehnutelnosti.sk/5345122/lukrativny-5-izbovy-mezonet-s-dvoma-terasami-a-vyhladom-na-dunaj-eurovea-riverside-kupou-volny/,Lukratívny 5-izbový mezonet s dvoma terasami a výhľadom na Dunaj | EUROVEA RIVERSIDE | KÚPOU VOĽNÝ,"Pribinova, Bratislava I - Staré Mesto, okres Bratislava",Info v RK
https://www.nehnutelnosti.sk/5345122/lukrativny-5-izbovy-mezonet-s-dvoma-terasami-a-vyhladom-na-dunaj-eurovea-riverside-kupou-volny/,Lukratívny 5-izbový mezonet s dvoma terasami a výhľadom na Dunaj | EUROVEA RIVERSIDE | KÚPOU VOĽNÝ,"Pribinova, Bratislava I - Staré Mesto, okres Bratislava",Info v RK
https://www.nehnutelnosti.sk/5196265/utulny-bytik-saratovska-ul/,Útulný  bytík - Saratovská ul.,"Saratovská, Bratislava IV - Dúbravka, okres Bratislava",127 990 €
https://www.nehnutelnosti.sk/5301385/hladate-novy-domov-na-zaciatku-petrzalky/,Hľadáte nový domov na začiatku Petržalky?,"Údernícka, Bratislava V - Petržalka, okres Bratislava",268 000 €
https://www.nehnutelnosti.sk/5220638/luxusny-2-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-72-6-m2/,"LUXUSNÝ 2-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 72,6 M2","Prístavná, Bratislava II - Ružinov, okres Bratislava",260 000 €
https://www.nehnutelnosti.sk/5328261/na-predaj-4-izbovy-byt-v-projekte-opal-92-24-m2-jarovce/,"NA PREDAJ 4-IZBOVÝ BYT V PROJEKTE OPÁL, 92,24 M2, JAROVCE","Jantárová, Bratislava V - Jarovce, okres Bratislava",269 900 €
https://www.nehnutelnosti.sk/4938820/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2","Prístavná, Bratislava II - Ružinov, okres Bratislava",385 000 €
https://www.nehnutelnosti.sk/5264890/utulny-bytik-v-oblubenej-casti-dubravky/,Útulný bytík v obľúbenej časti Dúbravky,"Saratovská, Bratislava IV - Dúbravka, okres Bratislava",127 990 €
https://www.nehnutelnosti.sk/5301393/4-izbovy-byt-za-cenu-3-izboveho-bytu-80-m2/,4 izbový byt za cenu 3 izbového bytu - 80 m2,"Údernícka, Bratislava V - Petržalka, okres Bratislava",268 000 €
https://www.nehnutelnosti.sk/5337389/na-predaj-4-izbovy-byt-v-projekte-opal-92-24-m2-jarovce/,"NA PREDAJ 4-IZBOVÝ BYT V PROJEKTE OPÁL, 92,24 M2, JAROVCE","Jantárová, Bratislava V - Jarovce, okres Bratislava",269 900 €
https://www.nehnutelnosti.sk/5182434/komplet-zariadeny-2-izbovy-apartman-rezidencia-zilinska/,Komplet zariadený 2 izbový apartmán - Rezidencia žilinská,"Žilinská, Bratislava I - Staré Mesto, okres Bratislava",248 512 €
https://www.nehnutelnosti.sk/5340793/3i-byt-ba-ii-74-m2-nadstandardne-zariadeny-byt-balkon-aj-loggia-kompletna-rekonstrukcia-2023/,"3i byt – BA II: 74 m2, NADŠTANDARDNE ZARIADENÝ BYT, balkón aj loggia, KOMPLETNÁ REKONŠTRUKCIA 2023","Rumančeková, Bratislava II - Ružinov, okres Bratislava",247 990 €
https://www.nehnutelnosti.sk/5167448/3-izbovy-byt-homolova-ulica-dubravka/,"3 izbový byt, Homolová ulica, Dúbravka","Homolova, Bratislava IV - Dúbravka, okres Bratislava",195 000 €
https://www.nehnutelnosti.sk/5339318/elegantny-2i-byt-na-palisadach/,Elegantný 2i byt na Palisádach,"Floglova, Bratislava I - Staré Mesto, okres Bratislava",259 000 €
https://www.nehnutelnosti.sk/5182492/nadstandardny-4-izbovy-byt-s-terasou/,Nadštandardný 4 izbový byt s terasou,"Devínska cesta 102, Bratislava IV - Devín, okres Bratislava",Cena dohodou
https://www.nehnutelnosti.sk/5244094/exkluzivne-predaj-luxusne-zariadeny-klimatizovany-3-izbovy-byt-v-novostavbe-novy-ruzinov/,EXKLUZÍVNE – PREDAJ – Luxusne zariadený klimatizovaný 3-izbový byt v novostavbe Nový Ružinov,"Bajkalská, Bratislava II - Ružinov, okres Bratislava",269 990 €
https://www.nehnutelnosti.sk/5314608/skvely-slnecny-3i-byt-115-m2-loggia-12-m2-2-x-parking-river-park/,"Skvelý slnečný 3i byt, 115 m2, loggia 12 m2, 2 x parking, River Park","Dvořákovo nábrežie, Bratislava I - Staré Mesto, okres Bratislava",850 000 €
https://www.nehnutelnosti.sk/5312576/priestranny-4i-byt-78m2-skvela-obcianska-vybavenost-vizualizacia/,"Priestranný 4i byt 78m2, skvelá občianska vybavenosť, vizualizácia","Rajčianska, Bratislava II - Vrakuňa, okres Bratislava",171 900 €
https://www.nehnutelnosti.sk/5252654/unikatny-byt-v-centre-pri-parku-3-izb-107m2-terasa-garazove-statie/,"Unikátny byt v centre pri parku, 3-izb, 107m2, terasa, garážové státie","Dunajská, Bratislava I - Staré Mesto, okres Bratislava",Cena dohodou
https://www.nehnutelnosti.sk/5321910/1-izbovy-byt-vo-vyhladavanej-zelenej-lokalite-ba-lamac/,1-izbový byt vo vyhľadávanej zelenej lokalite BA - Lamač,"Studenohorská, Bratislava IV - Lamač, okres Bratislava",118 000 €
https://www.nehnutelnosti.sk/5344201/na-predaj-jednoizbovy-byt-s-balkonom-v-petrzalke-slnecnice/,NA PREDAJ JEDNOIZBOVÝ BYT S BALKÓNOM V PETRŽALKE - SLNEČNICE,"Zuzany Chalupovej, Bratislava V - Petržalka, okres Bratislava",119 000 €
https://www.nehnutelnosti.sk/5225073/uprava-ceny-predaj-2-izbovy-byt-na-zavodnej-ulici/,UPRAVA CENY - PREDAJ  - 2 izbový byt na Závodnej ulici,"Závodná, Bratislava II - Podunajské Biskupice, okres Bratislava",105 000 €
https://www.nehnutelnosti.sk/5322814/lexxus-predaj-1i-byt-s-velkym-exterierom-uniq-slnecnice-zona-viladomy-ba-v-28-31-m2/,"LEXXUS-PREDAJ 1i  byt s veľkým exteriérom UNIQ Slnečnice, zóna Viladomy, BA V., 28,31 m2","Fialová, Bratislava V - Petržalka, okres Bratislava",127 900 €
https://www.nehnutelnosti.sk/5338020/predaj-3izb-byt-68-96m2-ul-trebisovska-strkovec-ruzinov/,"Predaj 3izb. byt, 68,96m2, ul. Trebišovská, Štrkovec - Ružinov","Trebišovská, Bratislava II - Ružinov, okres Bratislava",169 000 €
https://www.nehnutelnosti.sk/5325296/2-izbovy-byt-ruzinov-panoramaticky-vyhlad/,2-izbový byt  Ružinov - panoramatický výhľad,"Papraďová 5720/5, Bratislava II - Ružinov, okres Bratislava",249 000 €
https://www.nehnutelnosti.sk/5345338/lexxus-predaj-zariadeny-3i-byt-rekonstrukcia-ul-karola-adlera-dubravka-ba-iv-74-12-m2/,"LEXXUS | PREDAJ ZARIADENÝ 3i byt , REKONŠTRUKCIA, ul. Karola Adlera, Dúbravka, BA IV., 74,12 m2","Karola Adlera, Bratislava IV - Dúbravka, okres Bratislava",Cena dohodou
https://www.nehnutelnosti.sk/5340873/nova-komplet-rekonstrukcia-1-izbovy-byt/,"Nová komplet rekonštrukcia, 1-izbový byt","Závadská 7620/20, Bratislava III - Rača, okres Bratislava",129 900 €
https://www.nehnutelnosti.sk/5339624/na-predaj-4izbovy-byt-v-pokojnej-casti-ruzinova-na-ul-liscie-nivy-s-rychlou-dostupnostou-do-centra/,Na predaj 4izbový byt v pokojnej časti Ružinova na ul. Líščie nivy s rýchlou dostupnosťou do centra,"Líščie nivy, Bratislava II - Ružinov, okres Bratislava",249 000 €
https://www.nehnutelnosti.sk/5331194/prakticky-2-izb-byt-v-novostavbe/,Praktický 2 izb byt v novostavbe,"Ivanská cesta, Bratislava II - Ružinov, okres Bratislava",162 000 €
https://www.nehnutelnosti.sk/5340785/velky-zrekonstruovany-3-izbovy-byt-pri-drazdiaku/,"Veľký, zrekonštruovaný 3 izbový byt pri Draždiaku","Krásnohorská 3029/1, Bratislava V - Petržalka, okres Bratislava",192 500 €
https://www.nehnutelnosti.sk/5345388/2-izb-byt-moldavska-ul-3-3-posch-balkon/,"2 izb. byt Moldavská ul., 3/3 posch., balkón","Moldavská, Bratislava II - Ružinov, okres Bratislava",175 000 €
https://www.nehnutelnosti.sk/4895437/tichy-slnecny-byt-v-centre/,tichý slnečný byt v centre,"Karadžičova 49, Bratislava I - Staré Mesto, okres Bratislava",168 000 €
https://www.nehnutelnosti.sk/5225440/super-ponuka-3-izb-byt-v-danubius-one-kychyna/,Super ponuka 3 izb byt v Danubius ONE+ Kychyna,"Jégého 16999/10, Bratislava II - Ružinov, okres Bratislava",429 999 €
https://www.nehnutelnosti.sk/5269996/predam-4-izbovy-byt/,Predám 4 izbový byt,"Beniakova, Bratislava IV - Karlova Ves, okres Bratislava",210 000 €
https://www.nehnutelnosti.sk/5311320/na-predaj-slnecny-2-izbovy-byt-v-devinskej-novej-vsi-vratane-parkovacieho-miesta/,NA PREDAJ -  slnečný 2 izbový byt v Devínskej Novej Vsi - vrátane parkovacieho miesta,"Opletalova, Bratislava IV - Devínska Nová Ves, okres Bratislava",171 990 €
https://www.nehnutelnosti.sk/5154734/na-predaj-nebytovy-priestor-s-moznostou-odpoctu-dph-v-obytnom-dome-na-zaciatku-petrzalky/,"Na predaj nebytový priestor s možnosťou odpočtu DPH, v obytnom dome na začiatku Petržalky","Šustekova, Bratislava V - Petržalka, okres Bratislava",198 000 €
https://www.nehnutelnosti.sk/4879972/3-iz-mezonet-90-m2-predzahradka-52-5-m2-v-projekte-domasska-5/,"3 iz. mezonet (90 m2) + predzáhradka (52,5 m2) v projekte - DOMAšská 5","Domašská, Bratislava II - Vrakuňa, okres Bratislava",249 000 €
https://www.nehnutelnosti.sk/5299245/atypicky-3-izb-byt-magurska-ul-kramare/,"Atypický 3-izb. byt, Magurská ul., Kramáre","Magurská, Bratislava III - Nové Mesto, okres Bratislava",223 000 €
https://www.nehnutelnosti.sk/5303537/arvin-benet-nadherny-vyhlad-z-18-poschodia-na-zaciatku-petrzalky-za-skvelu-cenu/,Arvin & Benet | Nádherný výhľad z 18. poschodia na začiatku Petržalky za skvelú cenu,"Bosákova, Bratislava V - Petržalka, okres Bratislava",319 000 €
https://www.nehnutelnosti.sk/5283845/priestranny4-izbovy-byt-s-velkou-terasou-a-panoramatickym-vyhladom-na-mesto-a-karpaty-tupeho-ulica/,"Priestranný 4-izbový byt s veľkou terasou a panoramatickým výhľadom na mesto a Karpaty, Tupého ulica","Tupého, Bratislava III - Nové Mesto, okres Bratislava",495 000 €
https://www.nehnutelnosti.sk/5299356/na-predaj-dizajnovy-a-velky-3-izbovy-byt-nova-precizna-kompletna-rek-petrzalka-dvory/,"NA PREDAJ DIZAJNOVÝ A VEĽKÝ 3-IZBOVÝ BYT, NOVÁ PRECÍZNA KOMPLETNÁ REK., PETRŽALKA - DVORY","Švabinského, Bratislava V - Petržalka, okres Bratislava",229 900 €
https://www.nehnutelnosti.sk/5276034/priestranny-1-izb-byt-v-starom-meste-40-45-m2/,"Priestranný 1 izb. byt v Starom Meste 40,45 m2","Jelenia, Bratislava I - Staré Mesto, okres Bratislava",159 000 €
https://www.nehnutelnosti.sk/5275982/priestranny-2kk-slnecnice-uniq-2x-extrerier/,Priestranný 2kk-Slnečnice-UNIQ-2x extreriér,"Fialová, Bratislava V - Petržalka, okres Bratislava",279 000 €
